movieId,title,genres,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Fantasy,genre_Romance,genre_Drama,genre_Action,genre_Crime,genre_Thriller,genre_Horror,genre_Mystery,genre_Sci-Fi,genre_War,genre_Musical,genre_Documentary,genre_IMAX,genre_Western,genre_Film-Noir,genre_(no genres listed),release_year,rating_count,average_rating,rating_std_x,total_ratings,avg_rating,rating_std_y,min_rating,max_rating,avg_normalized_rating,normalized_rating_std,first_rating_year,last_rating_year,all_tags,num_unique_tags,imdbId,tmdbId,has_tags,rating_popularity
4974,Not Another Teen Movie (2001),Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,14.0,2.7142857142857144,0.892582375303981,14.0,2.7142857142857144,0.892582375303981,1.5,4.0,0.3469387755102041,0.2550235358011374,2002.0,2018.0,no_tags,0.0,277371,11397,0,0.039634146341463415
4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2001.0,44.0,3.4431818181818183,0.8085006873974806,44.0,3.4431818181818183,0.8085006873974806,1.5,5.0,0.5551948051948051,0.23100019639928018,2001.0,2018.0,no_tags,0.0,259711,1903,0,0.13109756097560976
4976,Iris (2001),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,4.0,3.875,0.8539125638299665,4.0,3.875,0.8539125638299665,3.0,5.0,0.6785714285714286,0.24397501823713333,2002.0,2012.0,no_tags,0.0,280778,11889,0,0.009146341463414634
4977,Kandahar (Safar e Ghandehar) (2001),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,2.0,3.5,0.0,2.0,3.5,0.0,3.5,3.5,0.5714285714285714,0.0,2005.0,2007.0,no_tags,0.0,283431,28171,0,0.003048780487804878
4978,Lantana (2001),Drama|Mystery|Thriller,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2001.0,6.0,3.8333333333333335,0.816496580927726,6.0,3.8333333333333335,0.816496580927726,3.0,5.0,0.6666666666666666,0.23328473740792174,2002.0,2017.0,no_tags,0.0,259393,9523,0,0.01524390243902439
4979,"Royal Tenenbaums, The (2001)",Comedy|Drama,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,68.0,3.698529411764706,1.0226527761731123,68.0,3.698529411764706,1.0226527761731123,1.5,5.0,0.6281512605042017,0.2921865074780321,2002.0,2018.0,new york,1.0,265666,9428,1,0.20426829268292682
4980,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1991.0,20.0,3.075,0.8155559937535671,20.0,3.075,0.8155559937535671,2.0,5.0,0.45,0.23301599821530494,2001.0,2018.0,time travel,1.0,101452,1649,1,0.057926829268292686
4981,Clockwise (1986),Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986.0,1.0,4.0,,1.0,4.0,,4.0,4.0,0.7142857142857143,,2002.0,2002.0,no_tags,0.0,90852,11938,0,0.0
4985,Sheena (1984),Action|Adventure|Fantasy,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1984.0,2.0,1.75,0.3535533905932738,2.0,1.75,0.3535533905932738,1.5,2.0,0.07142857142857142,0.10101525445522107,2001.0,2006.0,no_tags,0.0,88103,24264,0,0.003048780487804878
4987,Spacehunter: Adventures in the Forbidden Zone (1983),Action|Adventure|Sci-Fi,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1983.0,2.0,2.25,1.0606601717798212,2.0,2.25,1.0606601717798212,1.5,3.0,0.21428571428571427,0.3030457633656632,2003.0,2005.0,no_tags,0.0,86346,26978,0,0.003048780487804878
4988,White Water Summer (1987),Adventure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.0,1.0,2.0,,1.0,2.0,,2.0,2.0,0.14285714285714285,,2006.0,2006.0,no_tags,0.0,94318,19209,0,0.0
4989,How High (2001),Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,9.0,3.0,1.2747548783981961,9.0,3.0,1.2747548783981961,1.5,5.0,0.42857142857142855,0.36421567954234174,2004.0,2018.0,no_tags,0.0,278488,8386,0,0.024390243902439025
4990,Jimmy Neutron: Boy Genius (2001),Adventure|Animation|Children|Comedy,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,5.0,3.2,0.570087712549569,5.0,3.2,0.570087712549569,2.5,4.0,0.48571428571428565,0.16288220358559116,2003.0,2017.0,no_tags,0.0,268397,12589,0,0.012195121951219513
4991,Joe Somebody (2001),Comedy|Drama|Romance,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,3.0,3.3333333333333335,0.5773502691896258,3.0,3.3333333333333335,0.5773502691896258,3.0,4.0,0.5238095238095238,0.1649572197684645,2002.0,2007.0,no_tags,0.0,279889,12312,0,0.006097560975609756
4992,Kate & Leopold (2001),Comedy|Romance,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,17.0,3.264705882352941,0.9205576954152495,17.0,3.264705882352941,0.9205576954152495,1.5,4.5,0.5042016806722689,0.263016484404357,2002.0,2017.0,no_tags,0.0,35423,11232,0,0.04878048780487805
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,198.0,4.1186868686868685,0.8926116889999726,198.0,4.1186868686868685,0.8926116889999726,1.5,5.0,0.7481962481962482,0.25503191114284934,2001.0,2018.0,Tolkein|fantasy|Magic|high fantasy|tolkien|wizards|mythology,7.0,120737,120,1,0.600609756097561
4994,"Majestic, The (2001)",Comedy|Drama|Romance,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,10.0,3.5,0.97182531580755,10.0,3.5,0.97182531580755,1.5,5.0,0.5714285714285714,0.2776643759450143,2002.0,2015.0,no_tags,0.0,268995,11086,0,0.027439024390243903
4995,"Beautiful Mind, A (2001)",Drama|Romance,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,123.0,4.012195121951219,0.722766244080731,123.0,4.012195121951219,0.722766244080731,1.5,5.0,0.7177700348432057,0.2065046411659232,2002.0,2018.0,mathematics,1.0,268978,453,1,0.3719512195121951
4998,"Defiant Ones, The (1958)",Adventure|Crime|Drama|Thriller,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1958.0,1.0,3.5,,1.0,3.5,,3.5,3.5,0.5714285714285714,,2006.0,2006.0,racism,1.0,51525,11414,1,0.0
5004,"Party, The (1968)",Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968.0,7.0,3.5,0.5,7.0,3.5,0.5,3.0,4.0,0.5714285714285714,0.1428571428571429,2002.0,2018.0,no_tags,0.0,63415,10794,0,0.018292682926829267
5007,Topkapi (1964),Adventure|Comedy|Thriller,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1964.0,1.0,2.5,,1.0,2.5,,2.5,2.5,0.2857142857142857,,2004.0,2004.0,no_tags,0.0,58672,5052,0,0.0
5008,Witness for the Prosecution (1957),Drama|Mystery|Thriller,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1957.0,9.0,4.388888888888889,0.4166666666666667,9.0,4.388888888888889,0.4166666666666667,4.0,5.0,0.8253968253968255,0.11904761904761905,2002.0,2016.0,Agatha Christie|court,2.0,51201,37257,1,0.024390243902439025
5009,Ali (2001),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,8.0,3.0,0.6546536707079772,8.0,3.0,0.6546536707079772,2.5,4.0,0.42857142857142855,0.18704390591656492,2002.0,2017.0,no_tags,0.0,248667,8489,0,0.021341463414634148
5010,Black Hawk Down (2001),Action|Drama|War,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2001.0,50.0,3.81,0.7946890034755092,50.0,3.81,0.7946890034755092,2.0,5.0,0.66,0.22705400099300266,2002.0,2017.0,no_tags,0.0,265086,855,0,0.14939024390243902
5011,Charlotte Gray (2001),Drama|Romance,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,2.0,3.75,0.3535533905932738,2.0,3.75,0.3535533905932738,3.5,4.0,0.6428571428571428,0.10101525445522107,2003.0,2004.0,no_tags,0.0,245046,12660,0,0.003048780487804878
5012,Yentl (1983),Drama|Musical|Romance,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1983.0,1.0,4.0,,1.0,4.0,,4.0,4.0,0.7142857142857143,,2004.0,2004.0,Judaism|cross dressing,2.0,86619,10269,1,0.0
5013,Gosford Park (2001),Comedy|Drama|Mystery,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2001.0,27.0,3.740740740740741,0.9644684702982418,27.0,3.740740740740741,0.9644684702982418,1.5,5.0,0.6402116402116401,0.27556242008521187,2002.0,2017.0,no_tags,0.0,280707,5279,0,0.07926829268292683
5014,I Am Sam (2001),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,17.0,3.823529411764706,0.8467064217932223,17.0,3.823529411764706,0.8467064217932223,1.5,5.0,0.6638655462184874,0.2419161205123493,2002.0,2017.0,no_tags,0.0,277027,10950,0,0.04878048780487805
5015,Monster's Ball (2001),Drama|Romance,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,18.0,3.4166666666666665,0.9115274833712785,18.0,3.4166666666666665,0.9115274833712785,1.5,4.5,0.5476190476190477,0.2604364238203653,2002.0,2017.0,race,1.0,285742,1365,1,0.051829268292682924
5016,"Shipping News, The (2001)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,6.0,3.0,1.0488088481701516,6.0,3.0,1.0488088481701516,1.5,4.0,0.4285714285714286,0.29965967090575757,2002.0,2018.0,no_tags,0.0,120824,6440,0,0.01524390243902439
5021,Murder by Death (1976),Comedy|Crime|Mystery|Thriller,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1976.0,3.0,2.8333333333333335,0.28867513459481287,3.0,2.8333333333333335,0.28867513459481287,2.5,3.0,0.38095238095238093,0.08247860988423227,2003.0,2017.0,no_tags,0.0,74937,6037,0,0.006097560975609756
5023,"Waterdance, The (1992)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,2.0,4.0,0.0,2.0,4.0,0.0,4.0,4.0,0.7142857142857143,0.0,2002.0,2005.0,no_tags,0.0,105789,61418,0,0.003048780487804878
5025,Orange County (2002),Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002.0,15.0,2.6666666666666665,0.6725927091345492,15.0,2.6666666666666665,0.6725927091345492,1.5,4.0,0.3333333333333333,0.19216934546701406,2002.0,2018.0,no_tags,0.0,273923,11857,0,0.042682926829268296
5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2001.0,14.0,3.8214285714285716,0.9324727848604989,14.0,3.8214285714285716,0.9324727848604989,2.5,5.0,0.6632653061224489,0.2664207956744283,2002.0,2017.0,no_tags,0.0,237534,6312,0,0.039634146341463415
5027,Another 48 Hrs. (1990),Action|Comedy|Crime|Drama|Thriller,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1990.0,5.0,3.0,0.7905694150420949,5.0,3.0,0.7905694150420949,2.0,4.0,0.42857142857142855,0.22587697572631282,2002.0,2018.0,no_tags,0.0,99044,11595,0,0.012195121951219513
5028,What Time Is It There? (Ni neibian jidian) (2001),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,1.0,2.0,,1.0,2.0,,2.0,2.0,0.14285714285714285,,2018.0,2018.0,no_tags,0.0,269746,24166,0,0.0
5033,"Russia House, The (1990)",Drama|Thriller,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1990.0,2.0,2.5,0.7071067811865476,2.0,2.5,0.7071067811865476,2.0,3.0,0.2857142857142857,0.20203050891044214,2002.0,2002.0,no_tags,0.0,100530,10170,0,0.003048780487804878
5034,"Truly, Madly, Deeply (1991)",Drama|Romance,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991.0,3.0,3.6666666666666665,1.5275252316519465,3.0,3.6666666666666665,1.5275252316519465,2.0,5.0,0.6190476190476191,0.43643578047198484,2002.0,2003.0,Ghost,1.0,103129,18317,1,0.006097560975609756
5039,Dragonslayer (1981),Action|Adventure|Fantasy,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1981.0,6.0,4.083333333333333,0.4915960401250876,6.0,4.083333333333333,0.4915960401250876,3.5,5.0,0.7380952380952381,0.14045601146431075,2002.0,2008.0,no_tags,0.0,82288,848,0,0.01524390243902439
5040,Conan the Destroyer (1984),Action|Adventure|Fantasy,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1984.0,8.0,3.125,0.6943650748294136,8.0,3.125,0.6943650748294136,2.0,4.0,0.4642857142857143,0.19839002137983244,2002.0,2018.0,no_tags,0.0,87078,9610,0,0.021341463414634148
5041,Fire and Ice (1983),Animation|Fantasy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983.0,1.0,1.5,,1.0,1.5,,1.5,1.5,0.0,,2018.0,2018.0,no_tags,0.0,85542,15035,0,0.0
5046,Impostor (2002),Action|Drama|Sci-Fi|Thriller,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2002.0,3.0,3.0,0.5,3.0,3.0,0.5,2.5,3.5,0.42857142857142855,0.14285714285714285,2002.0,2007.0,no_tags,0.0,160399,4965,0,0.006097560975609756
5047,Kung Pow: Enter the Fist (2002),Action|Comedy,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002.0,9.0,3.3333333333333335,0.9354143466934853,9.0,3.3333333333333335,0.9354143466934853,1.5,4.5,0.5238095238095238,0.2672612419124244,2005.0,2017.0,no_tags,0.0,240468,11891,0,0.024390243902439025
5048,Snow Dogs (2002),Adventure|Children|Comedy,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002.0,6.0,2.6666666666666665,1.3291601358251257,6.0,2.6666666666666665,1.3291601358251257,1.5,5.0,0.3333333333333333,0.3797600388071788,2002.0,2018.0,no_tags,0.0,281373,11888,0,0.01524390243902439
5049,48 Hrs. (1982),Action|Comedy|Crime|Drama,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1982.0,11.0,3.590909090909091,0.8312094145936334,11.0,3.590909090909091,0.8312094145936334,2.0,5.0,0.5974025974025974,0.23748840416960956,2002.0,2018.0,no_tags,0.0,83511,150,0,0.03048780487804878
5051,Italian for Beginners (Italiensk for begyndere) (2000),Comedy|Drama|Romance,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,2.0,3.0,0.0,2.0,3.0,0.0,3.0,3.0,0.42857142857142855,0.0,2003.0,2003.0,no_tags,0.0,243862,112,0,0.003048780487804878
5053,Blankman (1994),Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,1.0,1.5,,1.0,1.5,,1.5,1.5,0.0,,2017.0,2017.0,no_tags,0.0,109288,20678,0,0.0
5054,Brainstorm (1983),Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1983.0,1.0,3.5,,1.0,3.5,,3.5,3.5,0.5714285714285714,,2018.0,2018.0,no_tags,0.0,85271,15050,0,0.0
5055,Dragon: The Bruce Lee Story (1993),Action|Drama,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,8.0,2.9375,0.7288689868556625,8.0,2.9375,0.7288689868556625,1.5,4.0,0.4107142857142857,0.20824828195876074,2002.0,2017.0,no_tags,0.0,106770,10423,0,0.021341463414634148
5059,Little Dieter Needs to Fly (1997),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997.0,1.0,5.0,,1.0,5.0,,5.0,5.0,1.0,,2008.0,2008.0,no_tags,0.0,145046,57976,0,0.0
5060,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1970.0,46.0,3.9456521739130435,0.8958438657958526,46.0,3.9456521739130435,0.8958438657958526,1.5,5.0,0.6987577639751553,0.25595539022738656,1996.0,2018.0,no_tags,0.0,66026,651,0,0.13719512195121952
5062,Seconds (1966),Mystery|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1966.0,2.0,3.5,0.7071067811865476,2.0,3.5,0.7071067811865476,3.0,4.0,0.5714285714285714,0.20203050891044216,2004.0,2005.0,no_tags,0.0,60955,20620,0,0.003048780487804878
5063,One-Eyed Jacks (1961),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1961.0,1.0,3.0,,1.0,3.0,,3.0,3.0,0.42857142857142855,,2002.0,2002.0,no_tags,0.0,55257,18647,0,0.0
5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2002.0,32.0,3.828125,0.8482370237068744,32.0,3.828125,0.8482370237068744,1.5,5.0,0.6651785714285714,0.24235343534482126,2002.0,2017.0,Dumas|revenge|remake,3.0,245844,11362,1,0.09451219512195122
5065,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2002.0,13.0,3.076923076923077,0.75955452531275,13.0,3.076923076923077,0.75955452531275,2.0,5.0,0.4505494505494505,0.21701557866078572,2002.0,2017.0,no_tags,0.0,265349,2637,0,0.036585365853658534
5066,"Walk to Remember, A (2002)",Drama|Romance,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002.0,14.0,3.5714285714285716,1.1411388181101378,14.0,3.5714285714285716,1.1411388181101378,1.5,5.0,0.5918367346938774,0.32603966231718223,2003.0,2018.0,no_tags,0.0,281358,10229,0,0.039634146341463415
5068,Beijing Bicycle (Shiqi sui de dan che) (2001),Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,1.0,4.0,,1.0,4.0,,4.0,4.0,0.7142857142857143,,2002.0,2002.0,no_tags,0.0,276501,12659,0,0.0
5069,Escaflowne: The Movie (Escaflowne) (2000),Action|Adventure|Animation|Drama|Fantasy,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,2.0,3.25,1.0606601717798212,2.0,3.25,1.0606601717798212,2.5,4.0,0.5,0.30304576336566325,2008.0,2018.0,no_tags,0.0,270933,68149,0,0.003048780487804878
5071,Maelström (2000),Drama|Romance,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,1.0,4.0,,1.0,4.0,,4.0,4.0,0.7142857142857143,,2002.0,2002.0,no_tags,0.0,220627,35650,0,0.0
5072,Metropolis (2001),Animation|Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2001.0,13.0,3.9615384615384617,0.6910601294852009,13.0,3.9615384615384617,0.6910601294852009,3.0,5.0,0.7032967032967032,0.19744575128148592,2002.0,2017.0,no_tags,0.0,293416,9606,0,0.036585365853658534
5073,"Son's Room, The (Stanza del figlio, La) (2001)",Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,3.0,3.8333333333333335,0.7637626158259733,3.0,3.8333333333333335,0.7637626158259733,3.0,4.5,0.6666666666666666,0.21821789023599236,2002.0,2007.0,no_tags,0.0,208990,11447,0,0.006097560975609756
5074,Storytelling (2001),Comedy|Drama,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,3.0,3.1666666666666665,1.0408329997330665,3.0,3.1666666666666665,1.0408329997330665,2.0,4.0,0.4761904761904762,0.2973808570665904,2002.0,2008.0,no_tags,0.0,250081,16550,0,0.006097560975609756
5075,Waydowntown (2000),Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,3.0,3.6666666666666665,1.5275252316519468,3.0,3.6666666666666665,1.5275252316519468,2.0,5.0,0.6190476190476191,0.4364357804719848,2002.0,2002.0,no_tags,0.0,219405,13915,0,0.006097560975609756
5076,"Adventures of Huck Finn, The (1993)",Adventure|Children|Comedy|Drama,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,3.0,2.5,0.5,3.0,2.5,0.5,2.0,3.0,0.2857142857142857,0.14285714285714285,2007.0,2018.0,no_tags,0.0,106223,34723,0,0.006097560975609756
5077,Cousins (1989),Comedy|Romance,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989.0,1.0,3.0,,1.0,3.0,,3.0,3.0,0.42857142857142855,,2003.0,2003.0,no_tags,0.0,97116,31674,0,0.0
5080,Slackers (2002),Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002.0,5.0,2.7,1.2041594578792296,5.0,2.7,1.2041594578792296,1.5,4.0,0.34285714285714286,0.3440455593940656,2003.0,2017.0,no_tags,0.0,240900,20009,0,0.012195121951219513
5081,Birthday Girl (2001),Drama|Romance,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,5.0,2.8,0.8366600265340756,5.0,2.8,0.8366600265340756,2.0,4.0,0.37142857142857144,0.23904572186687875,2002.0,2018.0,no_tags,0.0,188453,2084,0,0.012195121951219513
5083,Rare Birds (2001),Comedy|Drama,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,2.0,3.5,0.7071067811865476,2.0,3.5,0.7071067811865476,3.0,4.0,0.5714285714285714,0.20203050891044216,2003.0,2003.0,no_tags,0.0,295552,74692,0,0.003048780487804878
5088,"Going Places (Valseuses, Les) (1974)",Comedy|Crime|Drama,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1974.0,1.0,5.0,,1.0,5.0,,5.0,5.0,1.0,,2016.0,2016.0,irreverent,1.0,72353,4031,1,0.0
5092,Big Fat Liar (2002),Children|Comedy,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002.0,5.0,3.0,1.118033988749895,5.0,3.0,1.118033988749895,1.5,4.5,0.42857142857142855,0.3194382824999699,2007.0,2018.0,no_tags,0.0,265298,11870,0,0.012195121951219513
5093,Collateral Damage (2002),Action|Thriller,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2002.0,9.0,2.7777777777777777,0.6180165405913053,9.0,2.7777777777777777,0.6180165405913053,2.0,4.0,0.36507936507936506,0.17657615445465863,2002.0,2017.0,no_tags,0.0,233469,9884,0,0.024390243902439025
5094,Rollerball (2002),Action|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2002.0,7.0,1.9285714285714286,0.5345224838248488,7.0,1.9285714285714286,0.5345224838248488,1.5,3.0,0.12244897959183673,0.1527207096642425,2003.0,2018.0,no_tags,0.0,246894,11535,0,0.018292682926829267
5095,"Scotland, Pa. (2001)",Comedy|Crime,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001.0,1.0,4.5,,1.0,4.5,,4.5,4.5,0.8571428571428571,,2003.0,2003.0,no_tags,0.0,265713,27593,0,0.0
5096,Baby's Day Out (1994),Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,2.0,1.5,0.0,2.0,1.5,0.0,1.5,1.5,0.0,0.0,2009.0,2018.0,no_tags,0.0,109190,11212,0,0.003048780487804878
5099,Heidi (1937),Children|Drama,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1937.0,4.0,2.625,0.75,4.0,2.625,0.75,1.5,3.0,0.3214285714285714,0.21428571428571427,2002.0,2007.0,no_tags,0.0,28988,28345,0,0.009146341463414634
5102,Rookie of the Year (1993),Comedy|Fantasy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,4.0,2.625,0.75,4.0,2.625,0.75,1.5,3.0,0.3214285714285714,0.21428571428571427,2002.0,2018.0,no_tags,0.0,107985,21845,0,0.009146341463414634
5103,"Sandlot, The (1993)",Children|Comedy|Drama,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,24.0,3.4791666666666665,1.0475558163676992,24.0,3.4791666666666665,1.0475558163676992,1.5,5.0,0.5654761904761905,0.2993016618193427,2002.0,2018.0,no_tags,0.0,108037,11528,0,0.0701219512195122
5105,Don't Look Now (1973),Drama|Horror|Thriller,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1973.0,1.0,1.5,,1.0,1.5,,1.5,1.5,0.0,,2005.0,2005.0,no_tags,0.0,69995,931,0,0.0
5106,Crossroads (2002),Comedy|Musical|Romance,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2002.0,7.0,2.2142857142857144,1.07459848537112,7.0,2.2142857142857144,1.07459848537112,1.5,4.5,0.2040816326530612,0.30702813867746276,2003.0,2012.0,no_tags,0.0,275022,17130,0,0.018292682926829267
5107,Hart's War (2002),Drama|War,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2002.0,5.0,3.1,0.8944271909999159,5.0,3.1,0.8944271909999159,2.0,4.0,0.45714285714285713,0.25555062599997597,2002.0,2007.0,no_tags,0.0,251114,10592,0,0.012195121951219513
5108,John Q (2002),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2002.0,11.0,2.909090909090909,0.800567980192245,11.0,2.909090909090909,0.800567980192245,1.5,4.0,0.4025974025974026,0.22873370862635575,2002.0,2017.0,no_tags,0.0,251160,8470,0,0.03048780487804878
5109,Return to Never Land (2002),Adventure|Animation|Children,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002.0,1.0,4.0,,1.0,4.0,,4.0,4.0,0.7142857142857143,,2003.0,2003.0,no_tags,0.0,280030,16690,0,0.0
5110,Super Troopers (2001),Comedy|Crime|Mystery,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2001.0,24.0,3.625,0.9583727150068313,24.0,3.625,0.9583727150068313,1.5,5.0,0.6071428571428571,0.27382077571623753,2003.0,2018.0,no_tags,0.0,247745,39939,0,0.0701219512195122
5111,"Good Son, The (1993)",Drama|Thriller,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1993.0,1.0,1.5,,1.0,1.5,,1.5,1.5,0.0,,2018.0,2018.0,no_tags,0.0,107034,9272,0,0.0
